,title,link,description,pubDate,realDate
76,"뉴욕증시 프리뷰, 미 주가지수 선물 재무장관 지명에 일제 상승...테슬라...",https://www.newspim.com/news/view/20241125001226,대형주들 중에서는 ▲알파벳 구글(GOOGL)과 ▲아마존(AMZN)의 주가가 개장 전 0.8~0.9% 오르고 있다. 스콧 베센트.[사진=로이터 뉴스핌] 2024.11.13 mj72284@newspim.com 트럼프 당선 이후 그의 정책이 기업과 미국의 성장을... ,2024-11,2024-11-25
77,"차트로 본 매그니피센트7, 흔들린 왕좌 지킬 수 있을까",https://news.einfomax.co.kr/news/articleView.html?idxno=4333949,"매그니피센트7은 알파벳(NAS:GOOGL)과 아마존(NAS:AMZN), 애플(NAS:AAPL), 메타플랫폼스(NAS:META), 마이크로소프트(NAS:MSFT), 엔비디아(NAS:NVDA), 테슬라(NAS:TSLA)를 일컫는다. 라운드힐 매그니피센트 차트[출처: 연합인포맥스]... ",2024-11,2024-11-28
78,[오전 주요 국제금융뉴스] (28일),https://news.einfomax.co.kr/news/articleView.html?idxno=4334079,"매그니피센트7은 알파벳(NAS:GOOGL)과 아마존(NAS:AMZN), 애플(NAS:AAPL), 메타플랫폼스(NAS:META), 마이크로소프트(NAS:MSFT), 엔비디아(NAS:NVDA), 테슬라(NAS:TSLA)를 일컫는다. 5일간의 기록 중 가장 큰 폭을 상승세를... ",2024-11,2024-11-28
79,아이온큐만 있는 게 아니다...주목해야 할 양자 컴퓨팅 주식 2 종목,http://www.g-enews.com/ko-kr/news/article/news_all/202411290637053896e250e8e188_1/article.html,"아이온큐는 102%에 달하는 매출 성장률과 미국 공군 연구소(AFRL)와의 5,450만 달러 규모 계약 체결, 아마존(AMZN), 록히드 마틴(LMT), 삼성전자 등 업계 거인들의 투자 지원에 힘입어 양자 컴퓨팅 분야 선두 주자로... ",2024-11,2024-11-29
80,[오전 주요 국제금융뉴스] (22일),https://news.einfomax.co.kr/news/articleView.html?idxno=4333323,"엔비디아의 최대 고객 중에는 마이크로소프트(NAS:MSFT)와 메타(NAS:META), 아마존(NAS:AMZN), 테슬라(NAS:TSLA) 등이 있다. 크레이머는 이들 회사가 엔비디아 제품을 계속 구매할 수밖에 없다고 강조했다. 그는... ",2024-11,2024-11-22
81,&quot;2025년엔 AI가 아닌 양자 컴퓨팅 주목 받을 것&quot;,http://www.g-enews.com/ko-kr/news/article/news_all/202412300816008228e250e8e188_1/article.html,"이는 메타 플랫폼(META), 아마존(AMZN)과 같은 하이퍼스케일러들에게 불리하게 작용할 수 있다. 이들 기업은 AI 역량 강화에 막대한 자본을 투자하고 있지만, 수익 창출에 어려움을 겪을 수 있다는 것이다. 카스는... ",2024-12,2024-12-30
82,"[GAM]브로드컴 두 배 급등과 시총 1조달러, 급부상 의미는 - ①",https://www.newspim.com/news/view/20241224000717,아마존(AMZN)과 구글을 포함한 빅테크가 엔비디아 칩의 의존도를 낮추기 위해 자체 칩 제작에 뛰어들면서 브로드컴의 제품이나 기술에 대한 수요가 상승하는 모양새다. 브로드컴의 칩 [사진=블룸버그] 최근 분기... ,2024-12,2024-12-24
83,"[美 주간탑] 테슬라, 거래대금 54.5조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2024123010252171502,"※ 평균 거래대금 상위 기업(20개) 테슬라(TSLA), 엔비디아(NVDA), 애플(AAPL), 브로드컴(AVGO), 마이크로소프트(MSFT), 메타 플랫폼(META), 팔란티어 테크(PLTR), 아마존 닷컴(AMZN), 마이크로스트래티지(MSTR), 알파벳... ",2024-12,2024-12-30
84,"반도체 업계, AI 투자 둔화 시 '악순환' 가능성 경고",https://news.einfomax.co.kr/news/articleView.html?idxno=4337810,"현재 마이크로소프트(NAS:MSFT), 아마존(NAS:AMZN), 메타 플랫폼스(NAS:META)와 같은 주요 하이퍼스케일러 기업들은 인공지능(AI) 기술 인프라에 대한 대규모 투자를 단행하고 있다. 올해 말까지 이들 기업의 AI 칩 및... ",2024-12,2024-12-27
85,"브로드컴, '포스트 엔비디아'로 우뚝 설까?...2025년 투자자들이 주목하...",http://www.g-enews.com/ko-kr/news/article/news_all/202412251432229879e250e8e188_1/article.html,"브로드컴의 강점은 마이크로소프트(MSFT), 아마존(AMZN), 구글(GOOG), 메타(META) 등 거대 기술 기업들의 요구에 맞춰 맞춤형 칩을 제공할 수 있다는 점이다. 블루 웨일 그로스 펀드의 스티븐 유는 &quot;브로드컴이 다음... ",2024-12,2024-12-25
86,"[GAM]'AI 넘어 퀀텀' 알파벳 2025년 톱픽, 5가지 매수 근거 -①",https://www.newspim.com/news/view/20241227000552,월가는 무엇보다 영업이익률이 업계 1위인 아마존(AMZN)과 2위인 마이크로소프트(MSFT)의 클라우드 사업 부문과 맞먹는 수준까지 향상된 데 커다란 의미를 둔다. 클라우드 사업 부문의 영업이익이 매출액보다 빠른... ,2024-12,2024-12-27
87,"[GAM] '광학 기술 선두주자' 코히런트, AI 시대 핵심 기업으로 도약②",https://www.newspim.com/news/view/20241225000004,"모간 스탠리에 따르면 마이크로소프트, 아마존(AMZN), 메타플랫폼스(META), 알파벳(GOOGL)은 내년 약 3000억달러를 지출할 예정이다. 앤디 재시 아마존 최고경영자(CEO)는 지난 10월 31일 실적 발표 자리에서 &quot;2025년에... ",2024-12,2024-12-25
88,"리게티 컴퓨팅, 엔비디아 뛰어넘는 성장률...2025년 주가 전망은?",http://www.g-enews.com/ko-kr/news/article/news_all/202412220630108174e250e8e188_1/article.html,이와 함께 아마존(AMZN)의 양자 컴퓨팅 사업 확장도 양자 컴퓨팅 관련주들의 주가 상승에 큰 영향을 미치고 있다. 아마존은 최근 조직들이 필요에 따라 양자 컴퓨팅을 도입할 수 있도록 지원하는 퀀텀 엠바크(Quantum Embark)... ,2024-12,2024-12-22
89,매그니피센트7의 비트코인 진입 가능성… 2025년 전환점 될까?,http://coinreaders.com/138080,"올해 회사 주가는 약 500% 상승하며 아마존(AMZN) 등 일부 매그니피센트7 기업의 거래량을 넘어섰다. 한편, 테슬라(Tesla)가 2021년에 15억 달러 규모의 비트코인 투자를 단행한 이후, 다른 주요 비(非)암호화폐... ",2024-12,2024-12-24
90,"트럼프, H-1B 비자 프로그램 찬사…아마존·테슬라·구글에 긍정적 신호",https://n.news.naver.com/mnews/article/018/0005915985?sid=101,"도널드 트럼프 대통령 당선인의 H-1B 비자 프로그램 지지가 아마존(AMZN), 구글 모기업 알파벳(GOOGL) 등 외국인 근로자 고용주들에게 긍정적인 영향을 미칠 것이라고 배런스가 30일(현지시간) 보도했다. 트럼프... ",2024-12,2024-12-31
91,"Amazon Exits Quebec Operations, Cutting 1,700 Jobs Amid Unionization Disp...",https://www.econotimes.com/Amazon-Exits-Quebec-Operations-Cutting-1700-Jobs-Amid-Unionization-Dispute-1699941,"E-commerce giant Amazon.com (NASDAQ:AMZN) has announced its decision to exit operations in the Canadian province of Quebec, leading to the loss of approximately 1,700 full-time jobs, alongside... ",2025-01,2025-01-29
92,Tempus AI Stock Soars 18% After Pelosi's Investment Disclosure,https://www.econotimes.com/Tempus-AI-Stock-Soars-18-After-Pelosis-Investment-Disclosure-1699725,"Pelosi’s disclosure also included call options in tech giants Alphabet Inc (NASDAQ:GOOGL), NVIDIA Corporation (NASDAQ:NVDA), and Amazon.com Inc (NASDAQ:AMZN). The rally comes despite Tempus... ",2025-01,2025-01-29
93,UPS &quot;아마존 배송 절반 이상 줄일 것&quot;…주가 14% 급락,https://news.einfomax.co.kr/news/articleView.html?idxno=4341488,미국 물류회사 UPS(NYS:UPS)가 최대 고객인 아마존(NAS:AMZN) 배송 물량을 절반 이상 줄이겠다고 밝혔다. 주가는 정규장에서 14% 이상 급락했고 시간외 거래에서도 반등을 하지 못하고 있다. 30일(현지시간) UPS... ,2025-01,2025-01-31
94,Google Maps Labels U.S. as “Sensitive Country” Amid Trump’s Name Chan...,https://www.econotimes.com/Google-Maps-Labels-US-as-Sensitive-Country-Amid-Trumps-Name-Change-Orders-1700450,"Tech giants like Meta (NASDAQ: META), Amazon (NASDAQ: AMZN), and TikTok have also adjusted policies to align with Trump’s administration. Several corporations have announced the termination of... ",2025-01,2025-01-29
95,"머스크 '트럼프 실세'로 떠오르자…아마존, 엑스 광고 재개",https://news.einfomax.co.kr/news/articleView.html?idxno=4341532,엑스 광고 중단한 지 1년 만 아마존(NAS:AMZN)이 소셜네트워크서비스(SNS) 엑스(X·옛 트위터)에 대한 광고를 확대한다. 일론 머스크 테슬라(NAS:TSLA) 최고경영자(CEO)의 엑스 인수 이후 극단적인 혐오 표현이 증가했다며... ,2025-01,2025-01-31
96,[김현철의 美증시] 애플 실적·트럼프 관세 따른 변동성 확대,http://www.00news.co.kr/news/articleView.html?idxno=91815,UPS의 하락은 2025년 매출 전망이 부진하고 아마존(AMZN) 배송 물량을 50% 이상 줄일 것이라는 발표 때문이다. 미국 경제는 4분기에 2.3% 성장하며 경제 전문가들의 예상치인 2.6%를 하회했다. 이 수치는 3분기의 3.1... ,2025-01,2025-01-31
97,Google Invests $1B More in Anthropic to Boost AI Race,https://www.econotimes.com/Google-Invests-1B-More-in-Anthropic-to-Boost-AI-Race-1699860,"This brings Google’s total investment in Anthropic to $3 billion, reinforcing its position in the competitive AI market against Microsoft (NASDAQ:MSFT), Amazon (NASDAQ:AMZN), and Meta (NASDAQ... ",2025-01,2025-01-29
98,S&amp;P 500 Hits Record High Amid Netflix Gains and Trump’s AI Investment P...,https://www.econotimes.com/SP-500-Hits-Record-High-Amid-Netflix-Gains-and-Trumps-AI-Investment-Plans-1699935,"Arm Holdings (NASDAQ:ARM) surged 16%, while Amazon (NASDAQ:AMZN) rose 2%, pushing the S&amp;P 500 to a record high of 6,100.81 points before closing 0.6% higher at 6,086.28. The NASDAQ Composite rose... ",2025-01,2025-01-29
99,"Nancy Pelosi Trades Big in Apple, Nvidia, Amazon, and Alphabet Stocks",https://www.econotimes.com/Nancy-Pelosi-Trades-Big-in-Apple-Nvidia-Amazon-and-Alphabet-Stocks-1699706,"(NASDAQ: AMZN) with a strike price of $150 and an expiration date of January 2026. Both trades were valued between $250,001 and $500,000. Additionally, Pelosi sold 10,000 shares of NVIDIA... ",2025-01,2025-01-29
100,Target Ends DEI Program Amid Backlash,https://www.econotimes.com/Target-Ends-DEI-Program-Amid-Backlash-1700131,"This move follows similar decisions by companies like Walmart (NYSE:WMT) and Amazon (NASDAQ:AMZN), as well as calls from conservative groups and former President Donald Trump to end DEI policies.... ",2025-01,2025-01-29
101,Nvidia Locks in 70% of TSMC’s Advanced Chip Packaging for 2025 Amid AI ...,https://www.econotimes.com/Nvidia-Locks-in-70-of-TSMCs-Advanced-Chip-Packaging-for-2025-Amid-AI-Boom-1702839,"Tech giants Microsoft (NASDAQ: MSFT), Google (NASDAQ: GOOGL), Meta (NASDAQ: META), and Amazon (NASDAQ: AMZN) continue to ramp up spending on AI infrastructure, fueling demand for Nvidia’s AI... ",2025-02,2025-02-24
102,"메타(META), AI 투자 위해 직원 주식 보상 10% 축소… 3,600명 감축 계획",https://www.tokenpost.kr/article-223026,"이는 아마존(AMZN), 마이크로소프트(MSFT), 세일즈포스(CRM) 등 다른 빅테크 기업들이 AI 개발을 위해 인력을 재편하는 흐름과 맥을 같이 한다. 현재 메타의 AI 모델 ‘라마(Llama)’는 챗GPT 등의 경쟁사 모델에 비해... ",2025-02,2025-02-21
103,"[美 주간탑] 엔비디아, 거래대금 37.8조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2025022409223790382,"ADR(BABA), 아마존 닷컴(AMZN), 인텔(INTC), 알파벳 A(GOOGL), 브로드컴(AVGO), 앱플로빈(APP), 유나이티드헬스 그룹(UNH), AMD(AMD), 넷플릭스(NFLX), 코인베이스 글로벌(COIN), TSMC ADR(TSM), 일라이 릴리(LLY), 알파벳 C(GOOG)",2025-02,2025-02-24
104,AI가 몰고 온 '新 전력시대'...블랙록 &quot;유틸리티·인프라 투자 주목&quot;,http://www.g-enews.com/ko-kr/news/article/news_all/202502222042432151fbbec65dfb_1/article.html,"보고서에 따르면 메타(META), 아마존(AMZN), 마이크로소프트(MSFT), 알파벳(GOOGL)은 올해 AI 관련 자본지출을 3200억 달러로 계획했다. 이는 2024년 대비 약 40% 증가한 규모다. 각국 정부도 AI 주도권 경쟁에 뛰어들고... ",2025-02,2025-02-23
105,[ETF파먹기]M7株 오를 때 2배 노린다…美레버리지ETF '강세',https://www.businessplus.kr/news/articleView.html?idxno=81719,세계 최대 e커머스업체 아마존을 2배로 따르는 'Direxion Daily AMZN Bull 2X Shares'(AMZU)는 최근 1년간 42.86% 올랐다. 마이크로소프트를 2배로 좇는 'Direxion Daily MSFT Bull 2X Shares'(MSFU)만 같은 기간 8.29% 하락했다.... ,2025-02,2025-02-24
106,[GAM] 힘스앤드허스의 도약 ② 재택 혈액 검사로 원격의료 혁신,https://www.newspim.com/news/view/20250222000002,아마존(AMZN)과 같은 거대 기업들이 소비자 헬스케어 시장에 관심을 보이고 있어 향후 경쟁이 치열해질 가능성이 있어서다. 월가 애널리스트들은 힘스앤드허스의 매출과 주당순이익(EPS)이 2024회계연도에 대폭 증가한 뒤... ,2025-02,2025-02-22
107,Meta Eyes $200B AI Data Center Expansion Amid Rising Tech Investments,https://www.econotimes.com/Meta-Eyes-200B-AI-Data-Center-Expansion-Amid-Rising-Tech-Investments-1703068,"By comparison, Microsoft (NASDAQ:MSFT) is preparing to allocate around $80 billion in fiscal 2025 to develop data centers, while Amazon (NASDAQ:AMZN) expects to surpass its estimated $75 billion... ",2025-02,2025-02-26
