,title,link,description,pubDate,realDate
30,"오리온디스플레이, 메타버스 엑스포 2024서 'Meta Wall' 선보여... &quot;몰입...",https://kr.aving.net/news/articleView.html?idxno=1791772,"솔루션 'Meta Wall'을 선보였다. 오리온디스플레이는 20년 이상의 경험을 바탕으로 디스플레이 기술의... 이번 전시회에서 처음 공개되는 'Meta Wall'은 고해상도 기반 무한 확장형 3D LED 대형 디스플레이로, 고품질... ",2024-06,2024-06-27
31,"La seguridad de Meta falló al proteger a los niños, según varias deman...",https://www.nytimes.com/es/2024/06/24/espanol/meta-demanda-zuckerberg.html?partner=naver,"En abril de 2019, David Ginsberg, un ejecutivo de Meta, le envió un correo electrónico a su... Los estados acusan a Meta de captar de manera injusta la atención de adolescentes y niños en... ",2024-06,2024-06-25
32,Meta Faces US Lawsuit from Australian Billionaire Forrest Over Scam Crypt...,https://www.econotimes.com/Meta-Faces-US-Lawsuit-from-Australian-Billionaire-Forrest-Over-Scam-Crypto-Ads-1679853,"Meta Platforms must face a lawsuit from Australian billionaire Andrew Forrest over Facebook ads promoting fraudulent cryptocurrency investments, a U.S. judge ruled on June 17. Judge Denies Meta's... ",2024-06,2024-06-19
33,"How Mark Zuckerberg’s Meta Failed Children on Safety, States Say",https://www.nytimes.com/2024/06/22/technology/zuckerberg-instagram-child-safety-lawsuits.html?partner=naver,"In April 2019, David Ginsberg, a Meta executive, emailed his boss, Mark Zuckerberg, with a... The states accuse Meta of unfairly ensnaring teenagers and children on Instagram and Facebook while... ",2024-06,2024-06-22
34,"김동근 의정부시장, 가상현실 플랫폼 'META-의정부'에 온라인 현장시장...",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1096525,"기호일보 - 아침을 여는 신문, KIHOILBO 김동근 의정부시장이 민의(民意)를 담고자 추진한 가상현실 플랫폼 'META-의정부'에 온라인 현장시장실을 개설하고 시민들과 소통에 나섰다. 'META-의정부'는 시가 지난해 구현한... ",2024-06,2024-06-30
35,¿Puedo evitar que Meta utilice mis publicaciones para entrenar a su IA?,https://www.nytimes.com/es/2024/06/10/espanol/meta-ia-datos-privacidad.html?partner=naver,"de Meta de utilizar información pública de Instagram y Facebook para entrenar a su inteligencia artificial. Esto es lo que hay que saber. El mes pasado, Meta anunció que iba a ampliar sus... ",2024-06,2024-06-11
36,Worried About Meta Using Your Instagram to Train Its A.I.? Here’s What ...,https://www.nytimes.com/article/meta-ai-scraping-policy.html?partner=naver,"Social media users voiced worries about a move by Meta to use information from public posts, including on Facebook, to train its chatbot. Meta has been expanding its artificial intelligence... ",2024-06,2024-06-08
37,&quot;미래교실의 혁신&quot;…META·AI View 서밋에서 '에듀테크 솔루션' 공개,http://www.bizwnews.com/news/articleView.html?idxno=84252,"오는 6월 26일과 27일, 코엑스 A홀에서 열리는 'META·AI View 서밋' 포스터. 사진=메타버스 엑스포 사무국  'META·AI View 서밋'이 오는 6월 26일과 27일, 서울 삼성동 코엑스 A홀에서 개최돼 에듀 테크와 AI(인공지능) 교육의... ",2024-06,2024-06-17
38,"Samsung chief Lee meets Meta, Amazon, Qualcomm CEOs to discuss AI",https://n.news.naver.com/mnews/article/640/0000055068?sid=105,"Samsung Electronics Chairman Lee Jae-yong met the heads of Meta, Amazon and Qualcomm to explore... As a part of the two-week itinerary, Lee was invited to the house of Meta CEO Mark Zuckerberg in... ",2024-06,2024-06-13
39,"Samsung Chairman Lee Jae-yong Had Strategic Meetings with Meta, Amazon, a...",https://www.businesskorea.co.kr/news/articleView.html?idxno=219046,"of Meta, Amazon, and Qualcomm. The discussions focused on expanding cooperation in future... The following day, on June 11, Chairman Lee had a private meeting with Meta CEO Mark Zuckerberg at... ",2024-06,2024-06-14
40,"Strawbear, Tynomad, Meta Pictures Forge Alliance to Co-Develop New IP and...",https://www.koreaittimes.com/news/articleView.html?idxno=133224,"Meta Pictures signed a business agreement (MOU). / Courtesy ofStrawbear Entertainment Strawbear Entertainment, a content company in the Greater China region, and South Korea's Tynomad and Meta... ",2024-07,2024-07-15
41,Meta CEO Mark Zuckerberg Declines to Endorse Any Candidate for 2024 Elect...,https://www.econotimes.com/Meta-CEO-Mark-Zuckerberg-Declines-to-Endorse-Any-Candidate-for-2024-Election-Breaks-Silence-on-Donald-Trump-1682203,"Meta CEO Mark Zuckerberg has revealed that he will not endorse any candidate in the 2024... Meta, the parent company of Facebook and Instagram, is also moving to reduce political content on its... ",2024-07,2024-07-22
42,Meta to Cut Reality Labs Budget by 20%: report,http://www.smarttimes.co.kr/news/articleView.html?idxno=22224,"Meta will reduce the budget of its Reality Labs division, which focuses on metaverse hardware and software, by 20% through 2026, The Information reported. This move aligns with Meta's plan to... ",2024-07,2024-07-22
43,Meta Joins Apple in Halting AI Releases in EU Amid Regulatory Concerns,http://www.smarttimes.co.kr/news/articleView.html?idxno=22166,Meta has paused the release of its artificial intelligence (AI) products in the European Union... Neither Meta nor Apple has provided a timeline for resuming AI releases or specified what changes... ,2024-07,2024-07-22
44,Meta Said to Be in Talks for Minority Stake in Eyewear Maker,https://www.nytimes.com/2024/07/18/technology/meta-minority-stake-eyewear.html?partner=naver,"Meta is discussing taking a stake of as much as 5 percent of EssilorLuxottica, which makes eyewear brands like Ray-Ban and Oakley, people with knowledge of the talks said. Meta is in discussions... ",2024-07,2024-07-19
45,Meta Comedy to hold first R-rated comedy performances at Sejong Center,https://m.entertain.naver.com/article/640/0000056392,"agency Meta Comedy will hold an R-rated comedy gig at central Seoul's Sejong Center for the Performing Arts, marking the first-ever adults-only comedy show to be held at a public theater. Meta... ",2024-07,2024-07-16
46,'2024 메타썸머(Meta Summer)' 2년만에 컴백,https://www.polinews.co.kr/news/articleView.html?idxno=658918,'2024 메타썸머(Meta Summer)'가 오는 28일 청담 핫플레이스 파크913 벨레어청담과 루프탑에서  2년 만에 컴백을 알린다. 이번 메타썸머(Meta Summer) 행사는 인플루언서 300여명과 40여개의 유명 브랜드들이 참여하는... ,2024-07,2024-07-27
47,Meta Reaches $1.4 Billion Settlement With Texas Over Privacy Violations,https://www.nytimes.com/2024/07/30/technology/meta-texas-privacy-settlement.html?partner=naver,"Meta, the parent company of Facebook and Instagram, agreed to a record $1.4 billion settlement... Meta violated Texas state privacy laws by automatically tagging users’ faces on its site... ",2024-07,2024-07-31
48,"If Meta bans news in Australia, what will happen?",https://www.econotimes.com/If-Meta-bans-news-in-Australia-what-will-happen-Canadas-experience-is-telling-1680675,"At a parliamentary hearing late last week, Meta once again suggested it could ban links to news... As a result, in Canada news has been blocked from Meta platforms since August 2023. This has... ",2024-07,2024-07-03
49,2024 KoVAC META Connect 1차 세미나/네트워킹 데이 개최,http://www.breaknews.com/1042344,Complex) Meta Connect 1차 세미나/네트워킹 데이를 개최한다고 밝혔다. 진흥원에... 2024 KoVAC META Connect 행사를 통해 매월 정기적으로 메타버스 산업 주요 동향과 메타버스... ,2024-07,2024-07-05
50,"이비오스, 윈드쉴드 보호필름 '엑시온 Meta C2' 출시",https://www.autodaily.co.kr/news/articleView.html?idxno=522626,"신제품, '엑시온 Meta C2' 윈드쉴드 프로텍션 필름을 출시한다고 밝혔다. 최근 HUD(Head-up Display), ADAS(Advanced... 이번에 이비오스가 새롭게 선보이는 '엑시온 Meta C2' 윈드쉴드 프로텍션 필름은 차량의 전면유리에... ",2024-08,2024-08-30
51,"이비오스, 윈드쉴드 프로텍션 필름 ‘엑시온 Meta C2’ 출시..특징은?",https://www.dailycar.co.kr/content/news.html?type=view&autoId=54070,"‘엑시온 Meta C2’ 윈드쉴드 프로텍션 필름을 출시한다고 30일 밝혔다. 최근 HUD(Head-up Display), ADAS(Advanced... 이번에 이비오스가 새롭게 선보이는 ‘엑시온 Meta C2’ 윈드쉴드 프로텍션 필름은 차량의 전면유리에... ",2024-08,2024-08-30
52,Zuckerberg Drops Bombshell: Biden Admin Pushed Meta to Censor COVID-19 Co...,https://www.econotimes.com/Zuckerberg-Drops-Bombshell-Biden-Admin-Pushed-Meta-to-Censor-COVID-19-Content-1685188,"In a stunning revelation, Meta CEO Mark Zuckerberg disclosed that the Biden administration... Zuckerberg Expresses Regret in Judiciary Letter Mark Zuckerberg, CEO of Meta Platforms, stated that... ",2024-08,2024-08-27
53,Meta Pauses Development on New VR Headset Amid Market Doubts,http://www.smarttimes.co.kr/news/articleView.html?idxno=23225,"Meta has paused development on its next-generation virtual reality headset, citing concerns over... that Meta had been watching closely. Despite efforts from major tech players, VR hardware... ",2024-08,2024-08-26
54,"'앞유리 돌빵 사전 차단' 이비오스, 전면 유리 필름 '엑시온 Meta C2' 출시",http://www.metroseoul.co.kr/article/20240830500271,'엑시온 Meta C2' 윈드쉴드 프로텍션 필름' 제품 이미지/이비오스 글로벌 프리미엄 자동차 필름 브랜드... 이비오스는 혁신적인 하드코팅 내구성과 손쉬운 시공성을 확보한 '엑시온 Meta C2' 윈드쉴드 프로텍션 필름을... ,2024-08,2024-08-30
55,"이비오스, 윈드쉴드 보호필름 '엑시온 Meta C2' 출시",https://www.gpkorea.com/news/articleView.html?idxno=118648,이비오스(IVIOS)가 혁신적인 하드코팅 내구성과 손쉬운 시공성을 갖춘 신제품 '엑시온 Meta C2' 윈드쉴드 프로텍션 필름을 출시한다고 29일 밝혔다. '엑시온 Meta C2'는 차량 전면유리에 시공되어 주행 중 날아오는... ,2024-08,2024-08-30
56,"Meta in Talks to Use Voices of Judi Dench, Awkwafina and Others for A.I.",https://www.nytimes.com/2024/08/02/technology/meta-ai-celebrity-voices.html?partner=naver,"If deals are struck, Meta may incorporate the actors’ voices into a digital assistant product called MetaAI, people with knowledge of the effort said. Meta is in discussions with Awkwafina... ",2024-08,2024-08-03
57,Meta Offers Millions to Hollywood Stars Judi Dench and Awkwafina for Pion...,https://www.econotimes.com/Meta-Offers-Millions-to-Hollywood-Stars-Judi-Dench-and-Awkwafina-for-Pioneering-AI-Voice-Projects-1683305,Meta Platforms Inc. is offering multi-million dollar deals to Hollywood stars Judi Dench and Awkwafina for pioneering AI voice projects. Meta Finalizes AI Partnerships The parent firm of... ,2024-08,2024-08-04
58,"Meta Thwarts Iranian Cyber Group Targeting Trump, Biden Officials via Wha...",https://www.econotimes.com/Meta-Thwarts-Iranian-Cyber-Group-Targeting-Trump-Biden-Officials-via-WhatsApp-1684967,"Meta has disrupted an Iranian cyber group's phishing scheme aimed at the WhatsApp accounts of... WhatsApp Accounts Targeted by Hackers According to Reuters, Meta blamed the same Iranian cyber... ",2024-08,2024-08-24
59,LG Display's META Technology 2.0 Wins 'IMID Display of the Year Award',https://www.koreaittimes.com/news/articleView.html?idxno=134015,"featuring META Technology 2.0, which won the 'Display of the Year Award'. / Courtesy of LG... its 'META Technology 2.0', which surpasses the limits of OLED picture quality. IMID is the largest... ",2024-08,2024-08-21
60,Meta showcases prototype AR glasses at Connect event,https://www.arirang.com/news/view?id=276495,"Tech giant Meta, the company that owns Facebook and Instagram, has announced its new smart... &quot;This is Orion, the most advanced glasses the world has ever seen.&quot; Meta Platform, the owner of... ",2024-09,2024-09-26
61,How Meta Distanced Itself From Politics,https://www.nytimes.com/2024/09/24/technology/meta-election-politics.html?partner=naver,"Capitol, Mark Zuckerberg announced a new priority for Meta: He wanted to reduce the amount of... And political misinformation is harder to track on the platforms after Meta removed transparency... ",2024-09,2024-09-24
62,Meta to Unveil First AR Glasses and New AI Features at Annual Connect Eve...,https://www.econotimes.com/Meta-to-Unveil-First-AR-Glasses-and-New-AI-Features-at-Annual-Connect-Event-1688663,"Meta Platforms is preparing to unveil its first augmented reality (AR) glasses at the upcoming Connect event. Alongside the AR launch, Meta will introduce AI updates, including celebrity voice... ",2024-09,2024-09-27
63,"Meta Unveils Orion AR Glasses, New AI Chatbots, and Quest Headset at Annu...",https://www.econotimes.com/Meta-Unveils-Orion-AR-Glasses-New-AI-Chatbots-and-Quest-Headset-at-Annual-Connect-Conference-1688588,"Meta Platforms (NASDAQ:META), the parent company of Facebook, revealed its first augmented reality (AR) glasses prototype, &quot;Orion,&quot; during its annual Connect conference Wednesday. CEO Mark... ",2024-09,2024-09-26
64,Meta Unveils New Smart Glasses and Headsets in Pursuit of the Metaverse,https://www.nytimes.com/2024/09/25/technology/meta-products-artificial-intelligence.html?partner=naver,"But on Wednesday, his company, Meta, took one step closer. Meta introduced a series of new products during an event at its headquarters in Menlo Park, Calif., including an updated, low-cost... ",2024-09,2024-09-26
65,Meta and YouTube Crack Down on Russian Media Outlets,https://www.nytimes.com/2024/09/17/technology/meta-rt-russian-tv.html?partner=naver,"Meta, which owns Facebook, Instagram and WhatsApp, said on Monday that a ban on RT would take... activity,” Meta said in a statement. U.S. authorities have recently clamped down on RT for... ",2024-09,2024-09-17
66,Meta showcases prototype AR glasses at Connect event,https://www.arirang.com/news/view?id=276482,"Meta, the owner of Facebook, showcased its first working prototype of its augmented-reality... The company's chief executive Mark Zuckerberg, told an audience at Meta HQ that the Orion glasses... ",2024-09,2024-09-26
67,You Don’t Need to Share That Meta A.I. Post,https://www.nytimes.com/2024/09/25/style/meta-ai-instagram-post.html?partner=naver,"A message on Instagram falsely claims that whoever shares it can legally bar Meta from sharing... “goodbye Meta AI.” From there, the message goes on to proclaim that — per the guidance of... ",2024-09,2024-09-26
68,Meta showcases prototype AR glasses at Connect event,https://www.arirang.com/news/view?id=276505,"tech giant Meta has shared what is says is the most advanced pair of AR glasses that place... &quot;This is Orion, the most advanced glasses the world has ever seen.&quot; Meta Platform, the owner of... ",2024-09,2024-09-26
69,No es necesario que compartas esa publicación de Meta sobre IA,https://www.nytimes.com/es/2024/09/26/espanol/estilos-de-vida/meta-ia-instagram-publicacion.html?partner=naver,"que Meta use sus datos y fotos. No caigas en la trampa. Si has estado revisando Instagram... “Adiós Meta IA”. A partir de ahí, el mensaje pasa a anunciar que —por la orientación de un... ",2024-09,2024-09-26
70,"Meta Announces New Layoffs in WhatsApp, Instagram, and Reality Labs Amid ...",https://www.econotimes.com/Meta-Announces-New-Layoffs-in-WhatsApp-Instagram-and-Reality-Labs-Amid-Ongoing-Restructuring-1690883,"Meta Begins Layoffs in WhatsApp, Instagram, and Reality Labs Amid Reorganization Meta Platforms Inc., the parent company of Facebook, has started laying off employees across key departments... ",2024-10,2024-10-17
71,"Meta Fires Employees for Buying Toothpaste! ‘Forget Lunch, These Perks ...",https://www.econotimes.com/Meta-Fires-Employees-for-Buying-Toothpaste-Forget-Lunch-These-Perks-Have-Gone-Too-Far-Company-Insiders-Reveal-1691008,"Meta, the parent company of Facebook and Instagram, has fired several employees for allegedly... Meta Employees Fired Over Toothpaste Purchases According to internal sources, the employees were... ",2024-10,2024-10-18
72,Meta Unveils Instant A.I. Video Generator That Adds Sounds,https://www.nytimes.com/2024/10/04/technology/meta-instant-ai-video-generator-adds-sounds.html?partner=naver,"On Friday, the tech giant Meta unveiled a set of A.I. tools, called Meta Movie Gen, for automatically generating videos, instantly editing them and synchronizing them with A.I.-generated sound... ",2024-10,2024-10-04
73,An autopsy with XR without killing... 'Metabus Anatomy Room' by Raon Meta,https://it.chosun.com/news/articleView.html?idxno=2023092125947,"Raon Meta, which participated in the &quot;2024 Digital Media Tech Show&quot; held at KINTEX in Ilsan, Gyeonggi Province on the 23rd, introduced contents for autopsy on experimental animals. Raon Meta, a... ",2024-10,2024-10-29
74,"Meta Lays Off Employees at Instagram, WhatsApp, and Reality Labs Amid Res...",https://www.econotimes.com/Meta-Lays-Off-Employees-at-Instagram-WhatsApp-and-Reality-Labs-Amid-Restructuring-1690968,"Meta has begun laying off employees across Instagram, WhatsApp, and Reality Labs, according to a report by The Verge. While the exact number of job cuts remains unspecified, Meta's spokesperson... ",2024-10,2024-10-18
75,Meta making 'tremendous progress' towards an AI future,https://n.news.naver.com/mnews/article/640/0000059993?sid=105,"Meta told Korean press that its open source language model Llama, which has given birth to 65... The company will continue to press on, Meta Vice President Manohar Paluri said at the event at... ",2024-10,2024-10-10
76,"앱실론코퍼레이션, Meta 대행사 우수파트너 상위랭크 선정",https://www.ksilbo.co.kr/news/articleView.html?idxno=1011447,"앱실론코퍼레이션(APPSILON CORP)이 메타(Meta) 우수 파트너 상위랭크에 선정되었다고 밝혔다. 앱실론코퍼레이션은 Meta, TikTok, Pinterest 공식 대행사로, Google, Meta, 3N 게임사 출신 전문 퍼포먼스 마케터들이 미국/캐나다... ",2024-10,2024-10-22
77,"삼양초, 디지털시민역량 신장 META 축제",http://www.dynews.co.kr/news/articleView.html?idxno=773801,위한 META 축제'를 한다. 이번 축제는 메타버스를 친근하게 소개하고 학생들의 디지털 역량을 향상시키기... 문병칠 교장은 ＂이번 META 축제는 학생들에게 놀이를 통한 학습과 미래 사회에 대한 이해 증진을 위한 중요한... ,2024-10,2024-10-24
78,"Meta &quot;Rama-derived AI models alone have 60,000...More openness&quot;",https://it.chosun.com/news/articleView.html?idxno=2023092124877,"Meta will improve the quality of life for users by developing open and convenient models at low cost.&quot; On the 10th, Meta Korea held a &quot;Meta's AI Media Briefing&quot; at the East Meta Office in... ",2024-10,2024-10-11
